id,species,url,section,source
1929816543,nudum,http://sweetgum.nybg.org/images3/1246/260/00753823.jpg,holophylla,gbif
1929816352,refractum,http://sweetgum.nybg.org/images3/209/518/v-287-00962088.jpg,herposolanum,gbif
1929815776,pubigerum,http://sweetgum.nybg.org/images3/1246/772/00961797.jpg,holophylla,gbif
1929814522,nigricans,http://sweetgum.nybg.org/images3/1246/163/00753718.jpg,holophylla,gbif
1929814265,diphyllum,http://sweetgum.nybg.org/images3/1212/163/00750897.jpg,holophylla,gbif
1929814137,chrysotrichum,http://sweetgum.nybg.org/images3/1229/594/00805842.jpg,torva,gbif
1929813592,aphyodendron,http://sweetgum.nybg.org/images3/1239/995/00744547.jpg,holophylla,gbif
1929812651,polyadenium,http://sweetgum.nybg.org/images3/1245/897/00753356.jpg,petota,gbif
1929808026,nigricans,http://sweetgum.nybg.org/images3/1246/090/00753637.jpg,holophylla,gbif
1929806066,aphyodendron,http://sweetgum.nybg.org/images3/111/602/v-287-00744519.jpg,holophylla,gbif
1929804260,houstonii,http://sweetgum.nybg.org/images3/1240/381/00751621-02.jpg,melongena,gbif
1929804260,houstonii,http://sweetgum.nybg.org/images3/1240/380/00751621-01.jpg,melongena,gbif
1929803350,nudum,http://sweetgum.nybg.org/images3/1246/248/00753810.jpg,holophylla,gbif
1929802036,schlechtendalianum,http://sweetgum.nybg.org/images3/1248/538/00745708.jpg,brevantherum,gbif
1929801321,heterodoxum,http://sweetgum.nybg.org/images3/1240/307/00751548.jpg,melongena,gbif
1929800320,campechiense,http://sweetgum.nybg.org/images3/1240/643/00805711.jpg,melongena,gbif
1929795984,erianthum,http://sweetgum.nybg.org/images3/1254/508/00751159.jpg,brevantherum,gbif
1929794997,lanceolatum,http://sweetgum.nybg.org/images3/1246/594/00754205.jpg,torva,gbif
1929791419,nigrescens,http://sweetgum.nybg.org/images3/2815/473/00828780.jpg,solanum,gbif
1929788121,diphyllum,http://sweetgum.nybg.org/images3/1172/481/01802536.jpg,holophylla,gbif
1929787946,umbellatum,http://sweetgum.nybg.org/images3/1248/267/00745325.jpg,brevantherum,gbif
1929785174,nigricans,http://sweetgum.nybg.org/images3/1246/191/00753747.jpg,holophylla,gbif
1929782882,schlechtendalianum,http://sweetgum.nybg.org/images3/1248/514/00745682.jpg,brevantherum,gbif
1929774840,angustifolium,http://sweetgum.nybg.org/images3/1239/936/00744478.jpg,melongena,gbif
1929773759,demissum,http://sweetgum.nybg.org/images3/1240/021/00750890.jpg,petota,gbif
1929772830,americanum,http://sweetgum.nybg.org/images3/1231/083/00744363.jpg,solanum,gbif
1929768486,lanceolatum,http://sweetgum.nybg.org/images3/1246/572/00754181.jpg,torva,gbif
1929768235,hindsianum,http://sweetgum.nybg.org/images3/1240/269/00751504.jpg,melongena,gbif
1929761817,lanceolatum,http://sweetgum.nybg.org/images3/1245/981/00753513.jpg,torva,gbif
1929761129,mitlense,http://sweetgum.nybg.org/images3/1246/461/00754049.jpg,crinitum,gbif
1929758234,nudum,http://sweetgum.nybg.org/images3/1246/111/00753663.jpg,holophylla,gbif
1929752811,erianthum,http://sweetgum.nybg.org/images3/1255/276/00854158.jpg,brevantherum,gbif
1929752730,nigricans,http://sweetgum.nybg.org/images3/1246/088/00753635.jpg,holophylla,gbif
1929751370,lanceolatum,http://sweetgum.nybg.org/images3/1246/718/00854086.jpg,torva,gbif
1929750925,aphyodendron,http://sweetgum.nybg.org/images3/1239/967/00744515.jpg,holophylla,gbif
1929750783,nudum,http://sweetgum.nybg.org/images3/1246/275/00753839.jpg,holophylla,gbif
1929746286,grayi,http://sweetgum.nybg.org/images3/1255/271/00829116.jpg,melongena,gbif
1929745324,lanceolatum,http://sweetgum.nybg.org/images3/1246/365/00753940.jpg,torva,gbif
1929744654,schlechtendalianum,http://sweetgum.nybg.org/images3/2604/564/00754207.jpg,brevantherum,gbif
1929743482,americanum,http://sweetgum.nybg.org/images3/2815/471/00828778.jpg,solanum,gbif
1929742549,lanceolatum,http://sweetgum.nybg.org/images3/1246/012/00753549.jpg,torva,gbif
1929741278,brevipedicellatum,http://sweetgum.nybg.org/images3/1240/617/00805679.jpg,brevantherum,gbif
1929739810,americanum,http://sweetgum.nybg.org/images3/1231/046/00744325.jpg,solanum,gbif
1929737347,aligerum,http://sweetgum.nybg.org/images3/1240/747/00961956.jpg,holophylla,gbif
1929735914,nigrescens,http://sweetgum.nybg.org/images3/2815/502/00828809.jpg,solanum,gbif
1929735605,umbellatum,http://sweetgum.nybg.org/images3/1248/248/00745281.jpg,brevantherum,gbif
1929734713,chrysotrichum,http://sweetgum.nybg.org/images3/1229/619/00805867.jpg,torva,gbif
1929733321,chrysotrichum,http://sweetgum.nybg.org/images3/1229/610/00805858.jpg,torva,gbif
1929731128,diphyllum,http://sweetgum.nybg.org/images3/1212/167/00750901.jpg,holophylla,gbif
1929730819,gardneri,http://sweetgum.nybg.org/images3/1246/577/00754187.jpg,periscariae,gbif
1929730610,torvum,http://sweetgum.nybg.org/images3/1248/445/00745605.jpg,torva,gbif
1929729859,nigricans,http://sweetgum.nybg.org/images3/1240/443/00753752.jpg,holophylla,gbif
1929729394,aligerum,http://sweetgum.nybg.org/images3/1240/726/00961933.jpg,holophylla,gbif
1929726603,schlechtendalianum,http://sweetgum.nybg.org/images3/1248/540/00745711.jpg,brevantherum,gbif
1929725798,ferrugineum,http://sweetgum.nybg.org/images3/1254/685/00751355.jpg,torva,gbif
1929724053,schlechtendalianum,http://sweetgum.nybg.org/images3/1248/539/00745710.jpg,brevantherum,gbif
1929722976,betaceum,http://sweetgum.nybg.org/images3/1240/613/00805673.jpg,pachyphylla,gbif
1929722196,iopetalum,http://sweetgum.nybg.org/images3/118/724/v-287-00751690.jpg,petota,gbif
1929720703,skutchii,http://sweetgum.nybg.org/images3/125/778/v-287-00754287.jpg,anarrhichomenum,gbif
1929720356,lanceolatum,http://sweetgum.nybg.org/images3/1246/340/00753913.jpg,torva,gbif
1929719543,americanum,http://sweetgum.nybg.org/images3/1239/849/00744390.jpg,solanum,gbif
1929718034,candidum,http://sweetgum.nybg.org/images3/540/045/00139032.jpg,lasiocarpa,gbif
1929716978,torvum,http://sweetgum.nybg.org/images3/1248/472/00745636.jpg,torva,gbif
1929715447,aligerum,http://sweetgum.nybg.org/images3/1240/725/00961932.jpg,holophylla,gbif
1929713421,erianthum,http://sweetgum.nybg.org/images3/1254/482/00751132.jpg,brevantherum,gbif
1929708792,stoloniferum,http://sweetgum.nybg.org/images3/1248/621/00745820.jpg,petota,gbif
1929707694,pubigerum,http://sweetgum.nybg.org/images3/1246/779/00961804.jpg,holophylla,gbif
1929704166,grayi,http://sweetgum.nybg.org/images3/1254/708/00751383.jpg,melongena,gbif
1929700928,chrysotrichum,http://sweetgum.nybg.org/images3/1229/589/00805837.jpg,torva,gbif
1929697889,stoloniferum,http://sweetgum.nybg.org/images3/1248/531/00745701.jpg,petota,gbif
1929696096,nigrescens,http://sweetgum.nybg.org/images3/1246/480/00754074.jpg,solanum,gbif
1929694750,nigrescens,http://sweetgum.nybg.org/images3/1246/476/00754070.jpg,solanum,gbif
1929693893,schlechtendalianum,http://sweetgum.nybg.org/images3/1248/517/00745685.jpg,brevantherum,gbif
1929691198,nudum,http://sweetgum.nybg.org/images3/1246/250/00753812.jpg,holophylla,gbif
1929689191,torvum,http://sweetgum.nybg.org/images3/1248/382/00745533.jpg,torva,gbif
1929689158,splendens,http://sweetgum.nybg.org/images3/1229/292/00750726-02.jpg,pachyphylla,gbif
1929689158,splendens,http://sweetgum.nybg.org/images3/1229/291/00750726-01.jpg,pachyphylla,gbif
1929688158,wendlandii,http://sweetgum.nybg.org/images3/1255/394/01840039.jpg,herposolanum,gbif
1929686546,umbellatum,http://sweetgum.nybg.org/images3/1248/257/00745312.jpg,brevantherum,gbif
1929686462,houstonii,http://sweetgum.nybg.org/images3/1240/318/00751569.jpg,melongena,gbif
1929686385,candidum,http://sweetgum.nybg.org/images3/540/046/00139033.jpg,lasiocarpa,gbif
1929682674,americanum,http://sweetgum.nybg.org/images3/1231/033/00744310.jpg,solanum,gbif
1929679511,chrysotrichum,http://sweetgum.nybg.org/images3/1229/615/00805863.jpg,torva,gbif
1929678874,mammosum,http://sweetgum.nybg.org/images3/1246/587/00754198.jpg,acanthophora,gbif
1929672561,plumense,http://sweetgum.nybg.org/images3/1245/915/00753384.jpg,brevantherum,gbif
1929672507,erianthum,http://sweetgum.nybg.org/images3/1254/506/00751157.jpg,brevantherum,gbif
1929670359,diphyllum,http://sweetgum.nybg.org/images3/1240/039/00750930.jpg,holophylla,gbif
1929670324,campechiense,http://sweetgum.nybg.org/images3/1240/650/00805721.jpg,melongena,gbif
1929670218,americanum,http://sweetgum.nybg.org/images3/1231/068/00744348.jpg,solanum,gbif
1929664852,dasyanthum,http://sweetgum.nybg.org/images3/1240/683/00828751.jpg,torva,gbif
1929662385,umbelliferum,http://sweetgum.nybg.org/images3/1248/253/00745297.jpg,dulcamara,gbif
1929660423,edinense,http://sweetgum.nybg.org/images3/113/839/v-287-00751120.jpg,petota,gbif
1929660312,seaforthianum,http://sweetgum.nybg.org/images3/111/659/v-287-00745478.jpg,dulcamara,gbif
1929657064,aligerum,http://sweetgum.nybg.org/images3/1240/719/00961926.jpg,holophylla,gbif
1929655721,grayi,http://sweetgum.nybg.org/images3/1254/719/00751400.jpg,melongena,gbif
1929654597,hindsianum,http://sweetgum.nybg.org/images3/1240/295/00751533.jpg,melongena,gbif
1929647736,umbellatum,http://sweetgum.nybg.org/images3/1248/277/00745346.jpg,brevantherum,gbif
1929647136,pubigerum,http://sweetgum.nybg.org/images3/1246/727/00961752.jpg,holophylla,gbif
1929646054,erianthum,http://sweetgum.nybg.org/images3/1254/580/00751235.jpg,brevantherum,gbif
1929645883,pubigerum,http://sweetgum.nybg.org/images3/1246/759/00961784.jpg,holophylla,gbif
1929644606,myriacanthum,http://sweetgum.nybg.org/images3/1246/468/00754060.jpg,acanthophora,gbif
1929643355,pseudocapsicum,http://sweetgum.nybg.org/images3/540/009/00138995.jpg,holophylla,gbif
1929642146,wendlandii,http://sweetgum.nybg.org/images3/1255/395/01840040.jpg,herposolanum,gbif
1929639778,morelliforme,http://sweetgum.nybg.org/images3/114/800/v-287-00754052.jpg,petota,gbif
1929636105,erianthum,http://sweetgum.nybg.org/images3/1254/583/00751238.jpg,brevantherum,gbif
1929633225,lignescens,http://sweetgum.nybg.org/images3/1246/528/00754133.jpg,gonatotrichum,gbif
1929632341,pubigerum,http://sweetgum.nybg.org/images3/1246/736/00961761.jpg,holophylla,gbif
1929630833,cardiophyllum,http://sweetgum.nybg.org/images3/1229/564/00805812.jpg,petota,gbif
1929630833,cardiophyllum,http://sweetgum.nybg.org/images3/231/243/v-287-00805812.jpg,petota,gbif
1929629688,chrysotrichum,http://sweetgum.nybg.org/images3/1229/596/00805844.jpg,torva,gbif
1929629633,lanceolatum,http://sweetgum.nybg.org/images3/114/784/v-287-00753677.jpg,torva,gbif
1929629569,schlechtendalianum,http://sweetgum.nybg.org/images3/2604/560/00745732.jpg,brevantherum,gbif
1929629157,splendens,http://sweetgum.nybg.org/images3/1229/288/00750724-02.jpg,pachyphylla,gbif
1929629157,splendens,http://sweetgum.nybg.org/images3/1229/287/00750724-01.jpg,pachyphylla,gbif
1929627075,americanum,http://sweetgum.nybg.org/images3/1239/851/00744392.jpg,solanum,gbif
1929626281,lanceolatum,http://sweetgum.nybg.org/images3/1245/997/00753533.jpg,torva,gbif
1929622695,torvum,http://sweetgum.nybg.org/images3/1248/478/00745642.jpg,torva,gbif
1929617682,aligerum,http://sweetgum.nybg.org/images3/1240/731/00961938.jpg,holophylla,gbif
1929617216,grayi,http://sweetgum.nybg.org/images3/1254/711/00751389.jpg,melongena,gbif
1929616403,morelliforme,http://sweetgum.nybg.org/images3/114/808/v-287-00754078.jpg,petota,gbif
1929616255,seaforthianum,http://sweetgum.nybg.org/images3/1248/332/00745482.jpg,dulcamara,gbif
1929615889,hirtum,http://sweetgum.nybg.org/images3/1240/334/00751582-02.jpg,lasiocarpa,gbif
1929615889,hirtum,http://sweetgum.nybg.org/images3/1240/333/00751582-01.jpg,lasiocarpa,gbif
1929610774,aphyodendron,http://sweetgum.nybg.org/images3/1239/960/00744508.jpg,holophylla,gbif
1929607956,nigricans,http://sweetgum.nybg.org/images3/1630/782/02449424.jpg,holophylla,gbif
1929604976,nudum,http://sweetgum.nybg.org/images3/1246/677/00823653.jpg,holophylla,gbif
1929604942,chrysotrichum,http://sweetgum.nybg.org/images3/1229/607/00805855.jpg,torva,gbif
1929602791,torvum,http://sweetgum.nybg.org/images3/1248/412/00745569.jpg,torva,gbif
1929602639,grayi,http://sweetgum.nybg.org/images3/1254/713/00751392.jpg,melongena,gbif
1929600098,houstonii,http://sweetgum.nybg.org/images3/1212/181/00751555.jpg,melongena,gbif
1929598681,chrysotrichum,http://sweetgum.nybg.org/images3/1229/593/00805841.jpg,torva,gbif
1929597945,erianthum,http://sweetgum.nybg.org/images3/1254/560/00751215.jpg,brevantherum,gbif
1929597381,aphyodendron,http://sweetgum.nybg.org/images3/1239/977/00744527.jpg,holophylla,gbif
1929595997,candidum,http://sweetgum.nybg.org/images3/1229/516/00805759.jpg,lasiocarpa,gbif
1929595722,umbellatum,http://sweetgum.nybg.org/images3/1248/266/00745323.jpg,brevantherum,gbif
1929595252,leucandrum,http://sweetgum.nybg.org/images3/1093/960/01844234.jpg,melongena,gbif
1929592602,pubigerum,http://sweetgum.nybg.org/images3/1246/795/00961820.jpg,holophylla,gbif
1929592285,lanceolatum,http://sweetgum.nybg.org/images3/114/823/v-287-00754230.jpg,torva,gbif
1929590042,lanceolatum,http://sweetgum.nybg.org/images3/1246/003/00753540.jpg,torva,gbif
1929587150,nigrescens,http://sweetgum.nybg.org/images3/1240/118/00751014.jpg,solanum,gbif
1929586555,erianthum,http://sweetgum.nybg.org/images3/113/843/v-287-00751149.jpg,brevantherum,gbif
1929586106,campechiense,http://sweetgum.nybg.org/images3/1240/640/00805708.jpg,melongena,gbif
1929584450,torvum,http://sweetgum.nybg.org/images3/1248/376/00745527.jpg,torva,gbif
1929583544,nigricans,http://sweetgum.nybg.org/images3/1240/429/00753488.jpg,holophylla,gbif
1929583140,americanum,http://sweetgum.nybg.org/images3/1231/031/00744308.jpg,solanum,gbif
1929582733,umbelliferum,http://sweetgum.nybg.org/images3/1257/634/00753621.jpg,dulcamara,gbif
1929581878,diphyllum,http://sweetgum.nybg.org/images3/113/827/v-287-00750916.jpg,holophylla,gbif
1929578350,acerifolium,http://sweetgum.nybg.org/images3/1230/982/00744123.jpg,acanthophora,gbif
1929578053,acerifolium,http://sweetgum.nybg.org/images3/1230/981/00744122.jpg,acanthophora,gbif
1929576439,chrysotrichum,http://sweetgum.nybg.org/images3/1229/580/00805828.jpg,torva,gbif
1929575270,gardneri,http://sweetgum.nybg.org/images3/1246/580/00754190.jpg,periscariae,gbif
1929574847,americanum,http://sweetgum.nybg.org/images3/1231/024/00744301.jpg,solanum,gbif
1929574173,americanum,http://sweetgum.nybg.org/images3/1239/854/00744395.jpg,solanum,gbif
1929573586,candidum,http://sweetgum.nybg.org/images3/111/967/v-287-00805738.jpg,lasiocarpa,gbif
1929573586,candidum,http://sweetgum.nybg.org/images3/1229/495/00805738.jpg,lasiocarpa,gbif
1929567767,ferrugineum,http://sweetgum.nybg.org/images3/1254/639/00751305.jpg,torva,gbif
1929567023,dulcamaroides,http://sweetgum.nybg.org/images3/1240/163/00751063.jpg,dulcamara,gbif
1929564645,americanum,http://sweetgum.nybg.org/images3/1231/079/00744359.jpg,solanum,gbif
1929563011,volubile,http://sweetgum.nybg.org/images3/1239/722/00744155.jpg,micracantha,gbif
1929561974,lanceolatum,http://sweetgum.nybg.org/images3/1246/614/00754228.jpg,torva,gbif
1929561003,pubigerum,http://sweetgum.nybg.org/images3/1246/765/00961790.jpg,holophylla,gbif
1929559968,ferrugineum,http://sweetgum.nybg.org/images3/1254/663/00751330.jpg,torva,gbif
1929557579,aphyodendron,http://sweetgum.nybg.org/images3/1239/961/00744509.jpg,holophylla,gbif
1929553470,refractum,http://sweetgum.nybg.org/images3/113/915/v-287-00753329.jpg,herposolanum,gbif
1929548690,aphyodendron,http://sweetgum.nybg.org/images3/1239/974/00744524.jpg,holophylla,gbif
1929547665,volubile,http://sweetgum.nybg.org/images3/1239/726/00744159.jpg,micracantha,gbif
1929546492,angustifolium,http://sweetgum.nybg.org/images3/1248/795/00753177.jpg,melongena,gbif
1929546364,grayi,http://sweetgum.nybg.org/images3/113/861/v-287-00751390.jpg,melongena,gbif
1929544243,cardiophyllum,http://sweetgum.nybg.org/images3/1229/546/00805792.jpg,petota,gbif
1929544243,cardiophyllum,http://sweetgum.nybg.org/images3/231/239/v-287-00805792.jpg,petota,gbif
1929544095,aphyodendron,http://sweetgum.nybg.org/images3/1240/449/00805453.jpg,holophylla,gbif
1929543248,verrucosum,http://sweetgum.nybg.org/images3/231/196/v-287-00745258.jpg,petota,gbif
1929542222,umbellatum,http://sweetgum.nybg.org/images3/1248/224/00745224.jpg,brevantherum,gbif
1929540327,nigricans,http://sweetgum.nybg.org/images3/1246/086/00753633.jpg,holophylla,gbif
1929539233,hirtum,http://sweetgum.nybg.org/images3/1240/331/00751580.jpg,lasiocarpa,gbif
1929538116,nigricans,http://sweetgum.nybg.org/images3/1240/436/00753495.jpg,holophylla,gbif
1929535937,chrysotrichum,http://sweetgum.nybg.org/images3/1229/608/00805856.jpg,torva,gbif
1929529466,tenuipes,http://sweetgum.nybg.org/images3/127/780/v-287-00723186.jpg,melongena,gbif
1929528834,grayi,http://sweetgum.nybg.org/images3/1254/716/00751396.jpg,melongena,gbif
1929525925,nudum,http://sweetgum.nybg.org/images3/1246/273/00753837.jpg,holophylla,gbif
1929525551,appendiculatum,http://sweetgum.nybg.org/images3/111/937/v-287-00805536.jpg,anarrhichomenum,gbif
1929523367,seaforthianum,http://sweetgum.nybg.org/images3/1248/308/00745456.jpg,dulcamara,gbif
1929521866,pubigerum,http://sweetgum.nybg.org/images3/1246/818/00961960.jpg,holophylla,gbif
1929521686,umbellatum,http://sweetgum.nybg.org/images3/1248/230/00745252.jpg,brevantherum,gbif
1929521447,aphyodendron,http://sweetgum.nybg.org/images3/1239/968/00744516.jpg,holophylla,gbif
1929520128,schlechtendalianum,http://sweetgum.nybg.org/images3/1248/489/00745655.jpg,brevantherum,gbif
1929520004,nigrescens,http://sweetgum.nybg.org/images3/1246/429/00754010.jpg,solanum,gbif
1929515807,campechiense,http://sweetgum.nybg.org/images3/1240/645/00805713.jpg,melongena,gbif
1929515473,aligerum,http://sweetgum.nybg.org/images3/1240/738/00961945.jpg,holophylla,gbif
1929509055,seaforthianum,http://sweetgum.nybg.org/images3/1248/316/00745464.jpg,dulcamara,gbif
1929508158,campechiense,http://sweetgum.nybg.org/images3/1240/641/00805709.jpg,melongena,gbif
1929506627,americanum,http://sweetgum.nybg.org/images3/2815/500/00828807.jpg,solanum,gbif
1929502824,pubigerum,http://sweetgum.nybg.org/images3/1246/755/00961780.jpg,holophylla,gbif
1929500346,ferrugineum,http://sweetgum.nybg.org/images3/1255/174/00823655.jpg,torva,gbif
1929500259,dulcamaroides,http://sweetgum.nybg.org/images3/1240/162/00751062.jpg,dulcamara,gbif
1929499655,nigrescens,http://sweetgum.nybg.org/images3/1246/431/00754012.jpg,solanum,gbif
1929495511,aphyodendron,http://sweetgum.nybg.org/images3/1239/955/00744503.jpg,holophylla,gbif
1929494163,grayi,http://sweetgum.nybg.org/images3/1254/715/00751395.jpg,melongena,gbif
1929493080,diphyllum,http://sweetgum.nybg.org/images3/1240/027/00750918.jpg,holophylla,gbif
1929488685,ferrugineum,http://sweetgum.nybg.org/images3/1254/662/00751329.jpg,torva,gbif
1929485858,lycopersicum,http://sweetgum.nybg.org/images3/472/126/V-287-00853139.jpg,lycopersicon,gbif
1929485519,pubigerum,http://sweetgum.nybg.org/images3/1246/678/00823656.jpg,holophylla,gbif
1929485427,diphyllum,http://sweetgum.nybg.org/images3/1212/172/00750907.jpg,holophylla,gbif
1929482552,grayi,http://sweetgum.nybg.org/images3/1254/709/00751385.jpg,melongena,gbif
1929482078,stoloniferum,http://sweetgum.nybg.org/images3/1248/583/00745766.jpg,petota,gbif
1929482027,umbelliferum,http://sweetgum.nybg.org/images3/1248/254/00745298.jpg,dulcamara,gbif
1929480703,pubigerum,http://sweetgum.nybg.org/images3/1246/716/00854061.jpg,holophylla,gbif
1929480595,donianum,http://sweetgum.nybg.org/images3/1240/066/00750957.jpg,torva,gbif
1929478628,americanum,http://sweetgum.nybg.org/images3/1231/020/00744297.jpg,solanum,gbif
1929477512,pubigerum,http://sweetgum.nybg.org/images3/1246/805/00961838.jpg,holophylla,gbif
1929476711,chrysotrichum,http://sweetgum.nybg.org/images3/1229/621/00805869.jpg,torva,gbif
1929475269,stenophyllidium,http://sweetgum.nybg.org/images3/1240/610/00805670.jpg,petota,gbif
1929472164,citrullifolium,http://sweetgum.nybg.org/images3/1229/435/00750819.jpg,melongena,gbif
1929472164,citrullifolium,http://sweetgum.nybg.org/images3/113/814/v-287-00750819.jpg,melongena,gbif
1929472071,erianthum,http://sweetgum.nybg.org/images3/113/846/v-287-00751191.jpg,brevantherum,gbif
1929469476,diphyllum,http://sweetgum.nybg.org/images3/1212/161/00750895.jpg,holophylla,gbif
1929466380,grayi,http://sweetgum.nybg.org/images3/1254/720/00751401.jpg,melongena,gbif
1929464715,nigrescens,http://sweetgum.nybg.org/images3/2815/478/00828784.jpg,solanum,gbif
1929460827,pseudocapsicum,http://sweetgum.nybg.org/images3/1245/890/00753248.jpg,holophylla,gbif
1929460716,candidum,http://sweetgum.nybg.org/images3/1229/502/00805745.jpg,lasiocarpa,gbif
1929459029,volubile,http://sweetgum.nybg.org/images3/1239/746/00744179.jpg,micracantha,gbif
1929456681,hindsianum,http://sweetgum.nybg.org/images3/1240/285/00751523.jpg,melongena,gbif
1929455730,pubigerum,http://sweetgum.nybg.org/images3/1246/781/00961806.jpg,holophylla,gbif
1929455225,lanceolatum,http://sweetgum.nybg.org/images3/1246/551/00754157.jpg,torva,gbif
1929454797,torvum,http://sweetgum.nybg.org/images3/1248/447/00745609.jpg,torva,gbif
1929453004,wendlandii,http://sweetgum.nybg.org/images3/1255/384/01840029.jpg,herposolanum,gbif
1929452860,lanceolatum,http://sweetgum.nybg.org/images3/1172/462/01802513.jpg,torva,gbif
1929451283,hindsianum,http://sweetgum.nybg.org/images3/1240/287/00751525.jpg,melongena,gbif
1929448537,hindsianum,http://sweetgum.nybg.org/images3/1240/292/00751530.jpg,melongena,gbif
1929447833,candidum,http://sweetgum.nybg.org/images3/1229/498/00805741.jpg,lasiocarpa,gbif
1929446559,americanum,http://sweetgum.nybg.org/images3/1231/087/00744368.jpg,solanum,gbif
1929446319,hougasii,http://sweetgum.nybg.org/images3/1240/366/00751610-01.jpg,petota,gbif
1929446319,hougasii,http://sweetgum.nybg.org/images3/1240/367/00751610-02.jpg,petota,gbif
1929443404,stoloniferum,http://sweetgum.nybg.org/images3/1255/228/00827201.jpg,petota,gbif
1929442191,schlechtendalianum,http://sweetgum.nybg.org/images3/1248/509/00745677.jpg,brevantherum,gbif
1929441165,wrightii,http://sweetgum.nybg.org/images3/1257/621/00745228.jpg,crinitum,gbif
1929440861,refractum,http://sweetgum.nybg.org/images3/209/506/v-287-00962058.jpg,herposolanum,gbif
1929440376,erianthum,http://sweetgum.nybg.org/images3/1254/512/00751163.jpg,brevantherum,gbif
1929439507,verrucosum,http://sweetgum.nybg.org/images3/231/198/v-287-00745261.jpg,petota,gbif
1929437550,marginatum,http://sweetgum.nybg.org/images3/114/819/v-287-00754184.jpg,melongena,gbif
1929437125,americanum,http://sweetgum.nybg.org/images3/1231/088/00744369.jpg,solanum,gbif
1929435626,nudum,http://sweetgum.nybg.org/images3/1246/268/00753832.jpg,holophylla,gbif
1929432857,campechiense,http://sweetgum.nybg.org/images3/111/964/v-287-00805716.jpg,melongena,gbif
1929430282,pseudocapsicum,http://sweetgum.nybg.org/images3/1248/256/00745310.jpg,holophylla,gbif
1929426692,americanum,http://sweetgum.nybg.org/images3/1231/143/01251767.jpg,solanum,gbif
1929423538,americanum,http://sweetgum.nybg.org/images3/1239/866/00744407.jpg,solanum,gbif
1929423475,erianthum,http://sweetgum.nybg.org/images3/1254/490/00751140.jpg,brevantherum,gbif
1929421420,ehrenbergii,http://sweetgum.nybg.org/images3/1240/180/00751126.jpg,petota,gbif
1929420330,ferrugineum,http://sweetgum.nybg.org/images3/1254/673/00751342.jpg,torva,gbif
1929420240,erianthum,http://sweetgum.nybg.org/images3/1254/528/00751181.jpg,brevantherum,gbif
1929418854,verrucosum,http://sweetgum.nybg.org/images3/828/776/01551795.jpg,petota,gbif
1929418265,lanceolatum,http://sweetgum.nybg.org/images3/1246/004/00753541.jpg,torva,gbif
1929417044,hindsianum,http://sweetgum.nybg.org/images3/1240/273/00751508.jpg,melongena,gbif
1929410944,ferrugineum,http://sweetgum.nybg.org/images3/1254/689/00751359.jpg,torva,gbif
1929410548,elaeagnifolium,http://sweetgum.nybg.org/images3/1254/908/00759824.jpg,melongena,gbif
1929409131,splendens,http://sweetgum.nybg.org/images3/1229/302/00750732-01.jpg,pachyphylla,gbif
1929409131,splendens,http://sweetgum.nybg.org/images3/1229/303/00750732-02.jpg,pachyphylla,gbif
1929406158,lanceolatum,http://sweetgum.nybg.org/images3/1245/983/00753515.jpg,torva,gbif
1929401136,pubigerum,http://sweetgum.nybg.org/images3/1246/767/00961792.jpg,holophylla,gbif
1929398771,citrullifolium,http://sweetgum.nybg.org/images3/539/994/00138975.jpg,melongena,gbif
1929397942,lanceolatum,http://sweetgum.nybg.org/images3/1246/348/00753921.jpg,torva,gbif
1929397333,nigrescens,http://sweetgum.nybg.org/images3/2815/485/00828791.jpg,solanum,gbif
1929394733,chrysotrichum,http://sweetgum.nybg.org/images3/1229/565/00805813.jpg,torva,gbif
1929392215,suaveolens,http://sweetgum.nybg.org/images3/1248/298/00745430.jpg,basarthrum,gbif
1929389559,umbellatum,http://sweetgum.nybg.org/images3/1248/262/00745318.jpg,brevantherum,gbif
1929389508,nudum,http://sweetgum.nybg.org/images3/1246/278/00753842.jpg,holophylla,gbif
1929387665,agrimonifolium,http://sweetgum.nybg.org/images3/1239/839/00744272.jpg,petota,gbif
1929382932,nudum,http://sweetgum.nybg.org/images3/1246/265/00753829.jpg,holophylla,gbif
1929382388,pubigerum,http://sweetgum.nybg.org/images3/1246/770/00961795.jpg,holophylla,gbif
1929381789,volubile,http://sweetgum.nybg.org/images3/1239/734/00744167.jpg,micracantha,gbif
1929381143,chrysotrichum,http://sweetgum.nybg.org/images3/1229/623/00805871.jpg,torva,gbif
1929380680,angustifolium,http://sweetgum.nybg.org/images3/1248/798/00753180.jpg,melongena,gbif
1929379141,angustifolium,http://sweetgum.nybg.org/images3/1248/778/00753156.jpg,melongena,gbif
1929378667,aphyodendron,http://sweetgum.nybg.org/images3/1239/975/00744525.jpg,holophylla,gbif
1929378334,aphyodendron,http://sweetgum.nybg.org/images3/1239/953/00744501.jpg,holophylla,gbif
1929377505,lanceolatum,http://sweetgum.nybg.org/images3/1246/010/00753547.jpg,torva,gbif
1929376258,elaeagnifolium,http://sweetgum.nybg.org/images3/1254/458/00751094.jpg,melongena,gbif
1929374495,nudum,http://sweetgum.nybg.org/images3/1246/282/00753846.jpg,holophylla,gbif
1929372290,torvum,http://sweetgum.nybg.org/images3/1248/443/00745603.jpg,torva,gbif
1929371358,stoloniferum,http://sweetgum.nybg.org/images3/1248/558/00745731.jpg,petota,gbif
